EmployeeID,AverageWorkingHours,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
1179356,46,33,Travel_Frequently,1296,Maternity,6,3,Life Sciences,1,3,Male,30,3,2,Nurse,4,Divorced,7725,5335,3,Y,No,23,4,3,80,1,15,2,1,13,11,4,7,No
1414067,46,54,Travel_Rarely,397,Neurology,19,4,Medical,1,3,Male,88,3,3,Other,2,Married,10725,6729,2,Y,No,15,3,3,80,1,16,1,4,9,7,7,1,No
1285109,47,36,Travel_Rarely,913,Maternity,9,2,Medical,1,2,Male,48,2,2,Therapist,2,Divorced,8847,13934,2,Y,Yes,11,3,3,80,1,13,2,3,3,2,0,2,No
1699009,48,27,Travel_Rarely,1115,Maternity,3,4,Medical,1,1,Male,54,2,1,Other,4,Single,2045,15174,0,Y,No,13,3,4,80,0,5,0,3,4,2,1,1,No
1547538,78,20,Travel_Rarely,1362,Maternity,10,1,Medical,1,4,Male,32,3,1,Other,3,Single,1009,26999,1,Y,Yes,11,3,4,80,0,1,5,3,1,0,1,1,Yes
1712154,74,33,Travel_Frequently,1076,Maternity,3,3,Life Sciences,1,1,Male,70,3,1,Other,1,Single,3348,3164,1,Y,Yes,11,3,1,80,0,10,3,3,10,8,9,7,Yes
1715015,45,35,Non-Travel,727,Maternity,3,3,Life Sciences,1,3,Male,41,2,1,Nurse,3,Married,1281,16900,1,Y,No,18,3,3,80,2,1,3,3,1,0,0,0,No
1344006,43,23,Travel_Rarely,885,Maternity,4,3,Medical,1,1,Male,58,4,1,Other,1,Married,2819,8544,2,Y,No,16,3,1,80,1,5,3,4,3,2,0,2,No
1136352,47,25,Travel_Rarely,810,Cardiology,8,3,Life Sciences,1,4,Male,57,4,2,Nurse,2,Married,4851,15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2,No
1767421,43,38,Travel_Rarely,243,Cardiology,7,4,Marketing,1,4,Female,46,2,2,Nurse,4,Single,4028,7791,0,Y,No,20,4,1,80,0,8,2,3,7,7,0,5,No
1196090,44,29,Travel_Frequently,806,Maternity,1,4,Life Sciences,1,2,Male,76,1,1,Other,4,Divorced,2720,18959,1,Y,No,18,3,4,80,1,10,5,3,10,7,2,8,No
1202761,44,48,Travel_Rarely,817,Cardiology,2,1,Marketing,1,2,Male,56,4,2,Nurse,2,Married,8120,18597,3,Y,No,12,3,4,80,0,12,3,3,2,2,2,2,No
1288214,40,27,Travel_Frequently,1410,Cardiology,3,1,Medical,1,4,Female,71,4,2,Nurse,4,Divorced,4647,16673,1,Y,Yes,20,4,2,80,2,6,3,3,6,5,0,4,No
1510616,40,37,Travel_Rarely,1225,Maternity,10,2,Life Sciences,1,4,Male,80,4,1,Other,4,Single,4680,15232,3,Y,No,17,3,1,80,0,4,2,3,1,0,0,0,No
1824855,40,50,Travel_Rarely,1207,Maternity,28,1,Medical,1,4,Male,74,4,1,Nurse,3,Married,3221,3297,1,Y,Yes,11,3,3,80,3,20,3,3,20,8,3,8,No
1700617,46,34,Travel_Rarely,1442,Maternity,9,3,Medical,1,4,Female,46,2,3,Nurse,2,Single,8621,17654,1,Y,No,14,3,2,80,0,9,3,4,8,7,7,7,No
1589131,42,24,Travel_Rarely,693,Cardiology,3,2,Life Sciences,1,1,Female,65,3,2,Nurse,3,Single,4577,24785,9,Y,No,14,3,1,80,0,4,3,3,2,2,2,0,No
1634766,46,39,Travel_Rarely,408,Maternity,2,4,Technical Degree,1,4,Female,80,2,2,Nurse,3,Single,4553,20978,1,Y,No,11,3,1,80,0,20,4,3,20,7,11,10,No
1248364,43,32,Travel_Rarely,929,Cardiology,10,3,Marketing,1,4,Male,55,3,2,Nurse,4,Single,5396,21703,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8,No
1844102,42,50,Travel_Frequently,562,Cardiology,8,2,Technical Degree,1,2,Male,50,3,2,Nurse,3,Married,6796,23452,3,Y,Yes,14,3,1,80,1,18,4,3,4,3,1,3,No
1180968,41,38,Travel_Rarely,827,Maternity,1,4,Life Sciences,1,2,Female,33,4,2,Nurse,4,Single,7625,19383,0,Y,No,13,3,3,80,0,10,4,2,9,7,1,8,No
1705991,43,27,Travel_Rarely,608,Neurology,1,2,Life Sciences,1,3,Female,68,3,3,Therapist,1,Married,7412,6009,1,Y,No,11,3,4,80,0,9,3,3,9,7,0,7,No
1533978,47,32,Travel_Rarely,1018,Maternity,3,2,Life Sciences,1,3,Female,39,3,3,Administrative,4,Single,11159,19373,3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7,No
1838364,45,47,Travel_Rarely,703,Cardiology,14,4,Marketing,1,4,Male,42,3,2,Nurse,1,Single,4960,11825,2,Y,No,12,3,4,80,0,20,2,3,7,7,1,7,No
1886378,40,40,Travel_Frequently,580,Cardiology,5,4,Life Sciences,1,4,Male,48,2,3,Nurse,1,Married,10475,23772,5,Y,Yes,21,4,3,80,1,20,2,3,18,13,1,12,No
1217160,41,53,Travel_Rarely,970,Maternity,7,3,Life Sciences,1,3,Male,59,4,4,Administrative,3,Married,14814,13514,3,Y,No,19,3,3,80,0,32,3,3,5,1,1,3,No
1494989,41,41,Travel_Rarely,427,Neurology,10,4,Human Resources,1,2,Male,73,2,5,Administrative,4,Divorced,19141,8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,No
1180556,45,60,Travel_Rarely,1179,Cardiology,16,4,Marketing,1,1,Male,84,3,2,Nurse,1,Single,5405,11924,8,Y,No,14,3,4,80,0,10,1,3,2,2,2,2,No
1271756,41,27,Travel_Frequently,294,Maternity,10,2,Life Sciences,1,4,Male,32,3,3,Therapist,1,Divorced,8793,4809,1,Y,No,21,4,3,80,2,9,4,2,9,7,1,7,No
1786662,43,41,Travel_Rarely,314,Neurology,1,3,Human Resources,1,4,Male,59,2,5,Administrative,3,Married,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10,No
1713058,48,50,Travel_Rarely,316,Cardiology,8,4,Marketing,1,4,Male,54,3,1,Other,2,Married,3875,9983,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2,No
1879624,74,28,Travel_Rarely,654,Maternity,1,2,Life Sciences,1,1,Female,67,1,1,Other,2,Single,2216,3872,7,Y,Yes,13,3,4,80,0,10,4,3,7,7,3,7,Yes
1530315,46,36,Non-Travel,427,Maternity,8,3,Life Sciences,1,1,Female,63,4,3,Administrative,1,Married,11713,20335,9,Y,No,14,3,1,80,1,10,2,3,8,7,0,5,No
1589247,49,38,Travel_Rarely,168,Neurology,1,3,Life Sciences,1,3,Female,81,3,3,Therapist,3,Single,7861,15397,4,Y,Yes,14,3,4,80,0,10,4,4,1,0,0,0,No
1347933,41,44,Non-Travel,381,Maternity,24,3,Medical,1,1,Male,49,1,1,Nurse,3,Single,3708,2104,2,Y,No,14,3,3,80,0,9,5,3,5,2,1,4,No
1031434,40,47,Travel_Frequently,217,Cardiology,3,3,Medical,1,4,Female,49,3,4,Nurse,3,Divorced,13770,10225,9,Y,Yes,12,3,4,80,2,28,2,2,22,2,11,13,No
1699255,42,30,Travel_Rarely,501,Cardiology,27,5,Marketing,1,3,Male,99,3,2,Nurse,4,Divorced,5304,25275,7,Y,No,23,4,4,80,1,10,2,2,8,7,7,7,No
1670081,49,29,Travel_Rarely,1396,Cardiology,10,3,Life Sciences,1,3,Male,99,3,1,Other,3,Single,2642,2755,1,Y,No,11,3,3,80,0,1,6,3,1,0,0,0,No
1542367,43,42,Travel_Frequently,933,Maternity,19,3,Medical,1,3,Male,57,4,1,Other,3,Divorced,2759,20366,6,Y,Yes,12,3,4,80,0,7,2,3,2,2,2,2,No
1259211,41,43,Travel_Frequently,775,Cardiology,15,3,Life Sciences,1,4,Male,47,2,2,Nurse,4,Married,6804,23683,3,Y,No,18,3,3,80,1,7,5,3,2,2,2,2,No
1758544,40,34,Travel_Rarely,970,Maternity,8,2,Medical,1,2,Female,96,3,2,Nurse,3,Single,6142,7360,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3,No
1545288,45,23,Travel_Rarely,650,Maternity,9,1,Medical,1,2,Male,37,3,1,Nurse,1,Married,2500,4344,1,Y,No,14,3,4,80,1,5,2,4,4,3,0,2,No
1121259,42,39,Travel_Rarely,141,Neurology,3,3,Human Resources,1,3,Female,44,4,2,Other,2,Married,6389,18767,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6,No
1126307,48,56,Travel_Rarely,832,Maternity,9,3,Medical,1,3,Male,81,3,4,Nurse,4,Married,11103,20420,7,Y,No,11,3,3,80,0,30,1,2,10,7,1,1,No
1400061,42,40,Travel_Rarely,804,Maternity,2,1,Medical,1,4,Female,86,2,1,Other,4,Single,2342,22929,0,Y,Yes,20,4,4,80,0,5,2,2,4,2,2,3,No
1855799,49,27,Travel_Rarely,975,Maternity,7,3,Medical,1,4,Female,55,2,2,Nurse,1,Single,6811,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7,No
1639147,47,29,Travel_Rarely,1090,Cardiology,10,3,Marketing,1,4,Male,83,3,1,Other,2,Divorced,2297,17967,1,Y,No,14,3,4,80,2,2,2,3,2,2,2,2,No
1446990,41,53,Travel_Rarely,346,Maternity,6,3,Life Sciences,1,4,Male,86,3,2,Nurse,4,Single,2450,10919,2,Y,No,17,3,4,80,0,19,4,3,2,2,2,2,No
1446447,44,35,Non-Travel,1225,Maternity,2,4,Life Sciences,1,4,Female,61,3,2,Nurse,1,Divorced,5093,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0,No
1729159,40,32,Travel_Frequently,430,Maternity,24,4,Life Sciences,1,1,Male,80,3,2,Nurse,4,Married,5309,21146,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7,No
1808474,48,38,Travel_Rarely,268,Maternity,2,5,Medical,1,4,Male,92,3,1,Other,3,Married,3057,20471,6,Y,Yes,13,3,2,80,1,6,0,1,1,0,0,1,No
1254029,42,34,Travel_Rarely,167,Cardiology,8,5,Life Sciences,1,2,Female,32,3,2,Therapist,1,Divorced,5121,4187,3,Y,No,14,3,3,80,1,7,3,3,0,0,0,0,No
1581250,47,52,Travel_Rarely,621,Cardiology,3,4,Marketing,1,3,Male,31,2,4,Administrative,1,Married,16856,10084,1,Y,No,11,3,1,80,0,34,3,4,34,6,1,16,No
1269152,76,33,Travel_Rarely,527,Maternity,1,4,Other,1,4,Male,63,3,1,Other,4,Single,2686,5207,1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8,Yes
1615430,49,25,Travel_Rarely,883,Cardiology,26,1,Medical,1,3,Female,32,3,2,Nurse,4,Single,6180,22807,1,Y,No,23,4,2,80,0,6,5,2,6,5,1,4,No
1186983,42,45,Travel_Rarely,954,Cardiology,2,2,Technical Degree,1,2,Male,46,1,2,Other,3,Single,6632,12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,No
1570791,42,23,Travel_Rarely,310,Maternity,10,1,Medical,1,1,Male,79,4,1,Other,3,Single,3505,19630,1,Y,No,18,3,4,80,0,2,3,3,2,2,0,2,No
1052229,72,47,Travel_Frequently,719,Cardiology,27,2,Life Sciences,1,2,Female,77,4,2,Nurse,3,Single,6397,10339,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3,Yes
1551168,41,34,Travel_Rarely,304,Cardiology,2,3,Other,1,4,Male,60,3,2,Nurse,4,Single,6274,18686,1,Y,No,22,4,3,80,0,6,5,3,6,5,1,4,No
1699666,47,55,Travel_Rarely,725,Neurology,2,3,Medical,1,4,Male,78,3,5,Other,1,Married,19859,21199,5,Y,Yes,13,3,4,80,1,24,2,3,5,2,1,4,Yes
1521095,48,36,Non-Travel,1434,Cardiology,8,4,Life Sciences,1,1,Male,76,2,3,Nurse,1,Single,7587,14229,1,Y,No,15,3,2,80,0,10,1,3,10,7,0,9,No
1224712,40,52,Non-Travel,715,Maternity,19,4,Medical,1,4,Male,41,3,1,Other,4,Married,4258,26589,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2,No
1238998,42,26,Travel_Frequently,575,Maternity,1,2,Life Sciences,1,1,Female,71,1,1,Nurse,4,Divorced,4364,5288,3,Y,No,14,3,1,80,1,5,2,3,2,2,2,0,No
1541532,45,29,Travel_Rarely,657,Maternity,27,3,Medical,1,2,Female,66,3,2,Nurse,3,Married,4335,25549,4,Y,No,12,3,1,80,1,11,3,2,8,7,1,1,No
1152345,75,26,Travel_Rarely,1146,Cardiology,8,3,Technical Degree,1,4,Male,38,2,2,Nurse,1,Single,5326,3064,6,Y,No,17,3,3,80,0,6,2,2,4,3,1,2,Yes
1830116,46,34,Travel_Rarely,182,Maternity,1,4,Life Sciences,1,2,Female,72,4,1,Other,4,Single,3280,13551,2,Y,No,16,3,3,80,0,10,2,3,4,2,1,3,No
1755563,40,54,Travel_Rarely,376,Maternity,19,4,Medical,1,4,Female,95,3,2,Therapist,1,Divorced,5485,22670,9,Y,Yes,11,3,2,80,2,9,4,3,5,3,1,4,No
1660820,41,27,Travel_Frequently,829,Cardiology,8,1,Marketing,1,3,Male,84,3,2,Nurse,4,Married,4342,24008,0,Y,No,19,3,2,80,1,5,3,3,4,2,1,1,No
1150067,44,37,Travel_Rarely,571,Maternity,10,1,Life Sciences,1,4,Female,82,3,1,Other,1,Divorced,2782,19905,0,Y,Yes,13,3,2,80,2,6,3,2,5,3,4,3,No
1862559,48,38,Travel_Frequently,240,Neurology,2,4,Life Sciences,1,1,Female,75,4,2,Therapist,1,Single,5980,26085,6,Y,Yes,12,3,4,80,0,17,2,3,15,7,4,12,No
1107380,49,34,Travel_Rarely,121,Maternity,2,4,Medical,1,3,Female,86,2,1,Other,1,Single,4381,7530,1,Y,No,11,3,3,80,0,6,3,3,6,5,1,3,No
1734641,48,35,Travel_Rarely,384,Cardiology,8,4,Life Sciences,1,1,Female,72,3,1,Other,4,Married,2572,20317,1,Y,No,16,3,2,80,1,3,1,2,3,2,0,2,No
1298935,43,30,Travel_Rarely,921,Maternity,1,3,Life Sciences,1,4,Male,38,1,1,Nurse,3,Married,3833,24375,3,Y,No,21,4,3,80,2,7,2,3,2,2,0,2,No
1025177,49,40,Travel_Frequently,791,Maternity,2,2,Medical,1,3,Female,38,4,2,Nurse,2,Married,4244,9931,1,Y,No,24,4,4,80,1,8,2,3,8,7,3,7,No
1546242,43,34,Travel_Rarely,1111,Cardiology,8,2,Life Sciences,1,3,Female,93,3,2,Nurse,1,Married,6500,13305,5,Y,No,17,3,2,80,1,6,1,3,3,2,1,2,No
1288565,44,42,Travel_Frequently,570,Neurology,8,3,Life Sciences,1,2,Male,66,3,5,Other,4,Divorced,18430,16225,1,Y,No,13,3,2,80,1,24,4,2,24,7,14,9,No
1572087,43,23,Travel_Rarely,1243,Maternity,6,3,Life Sciences,1,3,Male,63,4,1,Nurse,1,Married,1601,3445,1,Y,Yes,21,4,3,80,2,1,2,3,0,0,0,0,No
1451315,41,24,Non-Travel,1092,Maternity,9,3,Life Sciences,1,3,Male,60,2,1,Nurse,2,Divorced,2694,26551,1,Y,No,11,3,3,80,3,1,4,3,1,0,0,0,No
1755899,44,52,Travel_Rarely,1325,Maternity,11,4,Life Sciences,1,4,Female,82,3,2,Nurse,3,Married,3149,21821,8,Y,No,20,4,2,80,1,9,3,3,5,2,1,4,No
1330421,48,50,Travel_Rarely,691,Maternity,2,3,Medical,1,3,Male,64,3,4,Administrative,3,Married,17639,6881,5,Y,No,16,3,4,80,0,30,3,3,4,3,0,3,No
1187355,40,29,Travel_Rarely,805,Maternity,1,2,Life Sciences,1,2,Female,36,2,1,Nurse,1,Married,2319,6689,1,Y,Yes,11,3,4,80,1,1,1,3,1,0,0,0,Yes
1297416,48,33,Travel_Rarely,213,Maternity,7,3,Medical,1,3,Male,49,3,3,Administrative,3,Married,11691,25995,0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7,No
1161558,74,33,Travel_Rarely,118,Cardiology,16,3,Marketing,1,1,Female,69,3,2,Nurse,1,Single,5324,26507,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2,Yes
1069822,45,47,Travel_Rarely,202,Neurology,2,2,Other,1,3,Female,33,3,4,Other,4,Married,16752,12982,1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0,No
1418243,45,36,Travel_Rarely,676,Neurology,1,3,Other,1,3,Female,35,3,2,Therapist,2,Married,5228,23361,0,Y,No,15,3,1,80,1,10,2,3,9,7,0,5,No
1312456,43,29,Travel_Rarely,1252,Maternity,23,2,Life Sciences,1,3,Male,81,4,1,Other,3,Married,2700,23779,1,Y,No,24,4,3,80,1,10,3,3,10,7,0,7,No
1294456,73,58,Travel_Rarely,286,Maternity,2,4,Life Sciences,1,4,Male,31,3,5,Administrative,2,Single,19246,25761,7,Y,Yes,12,3,4,80,0,40,2,3,31,15,13,8,Yes
1637745,45,35,Travel_Rarely,1258,Maternity,1,4,Life Sciences,1,4,Female,40,4,1,Other,3,Single,2506,13301,3,Y,No,13,3,3,80,0,7,0,3,2,2,2,2,No
1307498,41,42,Travel_Rarely,932,Neurology,1,2,Life Sciences,1,4,Female,43,2,2,Therapist,4,Married,6062,4051,9,Y,Yes,13,3,4,80,1,8,4,3,4,3,0,2,No
1759857,43,28,Travel_Rarely,890,Maternity,2,4,Medical,1,3,Male,46,3,1,Other,3,Single,4382,16374,6,Y,No,17,3,4,80,0,5,3,2,2,2,2,1,No
1675215,45,36,Travel_Rarely,1041,Neurology,13,3,Human Resources,1,3,Male,36,3,1,Other,2,Married,2143,25527,4,Y,No,13,3,2,80,1,8,2,3,5,2,0,4,No
1845955,42,32,Travel_Rarely,859,Neurology,4,3,Life Sciences,1,3,Female,98,2,2,Therapist,3,Married,6162,19124,1,Y,No,12,3,3,80,1,14,3,3,14,13,6,8,No
1178013,45,40,Travel_Frequently,720,Maternity,16,4,Medical,1,1,Male,51,2,2,Nurse,3,Single,5094,11983,6,Y,No,14,3,4,80,0,10,6,3,1,0,0,0,No
1266910,41,30,Travel_Rarely,946,Neurology,2,3,Medical,1,3,Female,52,2,2,Therapist,4,Single,6877,20234,5,Y,Yes,24,4,2,80,0,12,4,2,0,0,0,0,No
1643001,43,45,Travel_Rarely,252,Maternity,2,3,Life Sciences,1,2,Female,95,2,1,Other,3,Single,2274,6153,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0,Yes
1804767,46,42,Travel_Rarely,933,Maternity,29,3,Life Sciences,1,2,Male,98,3,2,Therapist,2,Married,4434,11806,1,Y,No,13,3,4,80,1,10,3,2,9,8,7,8,No
1686305,40,38,Travel_Frequently,471,Maternity,12,3,Life Sciences,1,1,Male,45,2,2,Nurse,1,Divorced,6288,4284,2,Y,No,15,3,3,80,1,13,3,2,4,3,1,2,No
1375250,44,34,Travel_Frequently,702,Maternity,16,4,Life Sciences,1,3,Female,100,2,1,Other,4,Single,2553,8306,1,Y,No,16,3,3,80,0,6,3,3,5,2,1,3,No
1744940,49,49,Travel_Rarely,1184,Cardiology,11,3,Marketing,1,3,Female,43,3,3,Nurse,4,Married,7654,5860,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7,No
1545377,43,55,Travel_Rarely,436,Cardiology,2,1,Medical,1,3,Male,37,3,2,Nurse,4,Single,5160,21519,4,Y,No,16,3,3,80,0,12,3,2,9,7,7,3,No
1282527,48,43,Travel_Rarely,589,Maternity,14,2,Life Sciences,1,2,Male,94,3,4,Administrative,1,Married,17159,5200,6,Y,No,24,4,3,80,1,22,3,3,4,1,1,0,No
1266242,41,27,Travel_Rarely,269,Maternity,5,1,Technical Degree,1,3,Male,42,2,3,Administrative,4,Divorced,12808,8842,1,Y,Yes,16,3,2,80,1,9,3,3,9,8,0,8,No
1668361,44,35,Travel_Rarely,950,Neurology,7,3,Other,1,3,Male,59,3,3,Therapist,3,Single,10221,18869,3,Y,No,21,4,2,80,0,17,3,4,8,5,1,6,No
1574775,41,28,Travel_Rarely,760,Cardiology,2,4,Marketing,1,2,Female,81,3,2,Nurse,2,Married,4779,3698,1,Y,Yes,20,4,1,80,0,8,2,3,8,7,7,5,No
1822365,49,34,Travel_Rarely,829,Neurology,3,2,Human Resources,1,3,Male,88,3,1,Other,4,Married,3737,2243,0,Y,No,19,3,3,80,1,4,1,1,3,2,0,2,No
1082176,76,26,Travel_Frequently,887,Maternity,5,2,Medical,1,3,Female,88,2,1,Other,3,Married,2366,20898,1,Y,Yes,14,3,1,80,1,8,2,3,8,7,1,7,Yes
1415673,45,27,Non-Travel,443,Maternity,3,3,Medical,1,4,Male,50,3,1,Other,4,Married,1706,16571,1,Y,No,11,3,3,80,3,0,6,2,0,0,0,0,No
1455518,40,51,Travel_Rarely,1318,Cardiology,26,4,Marketing,1,1,Female,66,3,4,Administrative,3,Married,16307,5594,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17,No
1117532,47,44,Travel_Rarely,625,Maternity,4,3,Medical,1,4,Male,50,3,2,Nurse,2,Single,5933,5197,9,Y,No,12,3,4,80,0,10,2,2,5,2,2,3,No
1450149,46,25,Travel_Rarely,180,Maternity,2,1,Medical,1,1,Male,65,4,1,Other,1,Single,3424,21632,7,Y,No,13,3,3,80,0,6,3,2,4,3,0,1,No
1826341,43,33,Travel_Rarely,586,Cardiology,1,3,Medical,1,1,Male,48,4,2,Nurse,1,Divorced,4037,21816,1,Y,No,22,4,1,80,1,9,5,3,9,8,0,8,No
1276016,45,35,Travel_Rarely,1343,Maternity,27,1,Medical,1,3,Female,53,2,1,Other,1,Single,2559,17852,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1,No
1193450,40,36,Travel_Rarely,928,Cardiology,1,2,Life Sciences,1,2,Male,56,3,2,Nurse,4,Married,6201,2823,1,Y,Yes,14,3,4,80,1,18,1,2,18,14,4,11,No
1119237,42,32,Travel_Rarely,117,Cardiology,13,4,Life Sciences,1,2,Male,73,3,2,Nurse,4,Divorced,4403,9250,2,Y,No,11,3,3,80,1,8,3,2,5,2,0,3,No
1077496,41,30,Travel_Frequently,1012,Maternity,5,4,Life Sciences,1,2,Male,75,2,1,Other,4,Divorced,3761,2373,9,Y,No,12,3,2,80,1,10,3,2,5,4,0,3,No
1689022,41,53,Travel_Rarely,661,Cardiology,7,2,Marketing,1,1,Female,78,2,3,Nurse,4,Married,10934,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4,No
1580740,47,45,Travel_Rarely,930,Cardiology,9,3,Marketing,1,4,Male,74,3,3,Nurse,1,Divorced,10761,19239,4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2,No
1214731,48,32,Travel_Rarely,638,Maternity,8,2,Medical,1,3,Female,91,4,2,Other,3,Married,5175,22162,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3,No
1501967,42,52,Travel_Frequently,890,Maternity,25,4,Medical,1,3,Female,81,2,4,Therapist,4,Married,13826,19028,3,Y,No,22,4,3,80,0,31,3,3,9,8,0,0,No
1659259,43,37,Travel_Rarely,342,Cardiology,16,4,Marketing,1,4,Male,66,2,2,Nurse,3,Divorced,6334,24558,4,Y,No,19,3,4,80,2,9,2,3,1,0,0,0,No
1851689,44,28,Travel_Rarely,1169,Neurology,8,2,Medical,1,2,Male,63,2,1,Other,4,Divorced,4936,23965,1,Y,No,13,3,4,80,1,6,6,3,5,1,0,4,No
1578894,49,22,Travel_Rarely,1230,Neurology,1,2,Life Sciences,1,4,Male,33,2,2,Therapist,4,Married,4775,19146,6,Y,No,22,4,1,80,2,4,2,1,2,2,2,2,No
1147768,42,44,Travel_Rarely,986,Maternity,8,4,Life Sciences,1,1,Male,62,4,1,Nurse,4,Married,2818,5044,2,Y,Yes,24,4,3,80,1,10,2,2,3,2,0,2,No
1341422,47,42,Travel_Frequently,1271,Maternity,2,1,Medical,1,2,Male,35,3,1,Other,4,Single,2515,9068,5,Y,Yes,14,3,4,80,0,8,2,3,2,1,2,2,No
1524503,41,36,Travel_Rarely,1278,Neurology,8,3,Life Sciences,1,1,Male,77,2,1,Other,1,Married,2342,8635,0,Y,No,21,4,3,80,0,6,3,3,5,4,0,3,No
1643524,48,25,Travel_Rarely,141,Cardiology,3,1,Other,1,3,Male,98,3,2,Nurse,1,Married,4194,14363,1,Y,Yes,18,3,4,80,0,5,3,3,5,3,0,3,No
1330630,42,35,Travel_Rarely,607,Maternity,9,3,Life Sciences,1,4,Female,66,2,3,Therapist,3,Married,10685,23457,1,Y,Yes,20,4,2,80,1,17,2,3,17,14,5,15,No
1050771,76,35,Travel_Frequently,130,Maternity,25,4,Life Sciences,1,4,Female,96,3,1,Other,2,Divorced,2022,16612,1,Y,Yes,19,3,1,80,1,10,3,2,10,2,7,8,Yes
1864456,41,32,Non-Travel,300,Maternity,1,3,Life Sciences,1,4,Male,61,3,1,Nurse,4,Divorced,2314,9148,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2,No
1252375,44,25,Travel_Rarely,583,Cardiology,4,1,Marketing,1,3,Male,87,2,2,Nurse,1,Married,4256,18154,1,Y,No,12,3,1,80,0,5,1,4,5,2,0,3,No
1127921,45,49,Travel_Rarely,1418,Maternity,1,3,Technical Degree,1,3,Female,36,3,1,Other,1,Married,3580,10554,2,Y,No,16,3,2,80,1,7,2,3,4,2,0,2,No
1122784,45,24,Non-Travel,1269,Maternity,4,1,Life Sciences,1,1,Male,46,2,1,Nurse,4,Married,3162,10778,0,Y,No,17,3,4,80,0,6,2,2,5,2,3,4,No
1767740,41,32,Travel_Frequently,379,Cardiology,5,2,Life Sciences,1,2,Male,48,3,2,Nurse,2,Married,6524,8891,1,Y,No,14,3,4,80,1,10,3,3,10,8,5,3,No
1740909,46,38,Travel_Rarely,395,Cardiology,9,3,Marketing,1,2,Male,98,2,1,Other,2,Married,2899,12102,0,Y,No,19,3,4,80,1,3,3,3,2,2,1,2,No
1395500,40,42,Travel_Rarely,1265,Maternity,3,3,Life Sciences,1,3,Female,95,4,2,Nurse,4,Married,5231,23726,2,Y,Yes,13,3,2,80,1,17,1,2,5,3,1,3,No
1253827,40,31,Travel_Rarely,1222,Maternity,11,4,Life Sciences,1,4,Male,48,3,1,Other,4,Married,2356,14871,3,Y,Yes,19,3,2,80,1,8,2,3,6,4,0,2,No
1329687,45,29,Travel_Rarely,341,Cardiology,1,3,Medical,1,2,Female,48,2,1,Other,3,Divorced,2800,23522,6,Y,Yes,19,3,3,80,3,5,3,3,3,2,0,2,Yes
1221211,43,53,Travel_Rarely,868,Cardiology,8,3,Marketing,1,1,Male,73,3,4,Nurse,4,Married,11836,22789,5,Y,No,14,3,3,80,1,28,3,3,2,0,2,2,No
1731227,44,35,Travel_Rarely,672,Maternity,25,3,Technical Degree,1,4,Male,78,2,3,Therapist,2,Married,10903,9129,3,Y,No,16,3,1,80,0,16,2,3,13,10,4,8,No
1716658,47,37,Travel_Frequently,1231,Cardiology,21,2,Medical,1,3,Female,54,3,1,Other,4,Married,2973,21222,5,Y,No,15,3,2,80,1,10,3,3,5,4,0,0,No
1856275,48,53,Travel_Rarely,102,Maternity,23,4,Life Sciences,1,4,Female,72,3,4,Administrative,4,Single,14275,20206,6,Y,No,18,3,3,80,0,33,0,3,12,9,3,8,No
1780189,45,43,Travel_Frequently,422,Maternity,1,3,Life Sciences,1,4,Female,33,3,2,Nurse,4,Married,5562,21782,4,Y,No,13,3,2,80,1,12,2,2,5,2,2,2,No
